id;codeTypePieceIdentite;DATE_OBTENTION;codePostal
1292276;1;05/05/95;2050
1225613;1;10/09/93;1082
1050410;1;19/03/94;2010
525215;1;06/07/13;2036
946033;1;30/08/96;2062
330380;1;27/06/96;2037
896490;1;03/09/96;2086
476509;1;14/08/00;2041
1046244;1;20/06/00;1091
381807;1;10/04/04;2094
1016708;1;17/12/99;1013
535069;1;02/10/90;1009
67139;1;09/10/90;1004
250490;1;30/12/89;2080
29991;1;20/07/90;1000
883082;1;28/07/87;2021
1234854;1;23/07/83;3002
404268;1;20/11/15;2010
979456;1;05/04/83;3000
1336878;1;23/11/94;7100
538882;1;11/07/95;1145
509414;1;08/07/97;2045
1300017;1;28/01/91;3000
967933;1;06/04/09;2051
358683;1;15/09/09;2010
521321;1;10/09/90;4071
1037063;1;27/09/04;3000
402765;1;28/08/04;3023
1299309;1;28/06/05;3042
904823;1;22/02/93;2074
45370;1;29/10/92;2010
1100714;1;12/02/01;3000
1084827;1;31/01/12;2070
367842;1;22/04/00;3000
1103470;1;03/11/00;3039
1018219;1;20/10/01;2074
42318;1;18/06/79;7000
898440;1;05/11/80;2062
898795;1;21/07/80;3011
176458;1;14/03/81;2080
896045;1;04/04/74;3013
1004396;1;08/05/73;2015
1040300;1;17/08/73;2080
476701;1;06/05/75;2016
1293861;1;23/03/85;2094
55884;1;18/09/85;
544405;1;19/05/82;
258126;1;06/02/82;7000
79015;1;17/10/02;2000
888556;1;21/12/02;2074
1234792;1;13/06/02;2074
414201;1;12/01/02;1001
1044354;1;22/12/01;2037
1032186;1;22/08/77;2087
871308;1;01/04/80;5050
1071379;1;25/12/80;2037
891220;1;30/06/07;2046
235906;1;12/11/81;1100
507961;1;26/09/81;2073
254864;1;10/05/73;1004
32829;1;28/09/73;1009
879048;1;16/02/68;1007
999958;1;24/06/72;1001
864332;1;24/06/72;1008
992736;1;27/02/70;1091
30731;1;17/03/70;0
1286573;1;08/01/07;2060
1043694;1;11/07/07;2010
957716;1;21/09/06;2080
405115;1;28/09/06;2000
1083543;1;03/03/07;4180
146032;1;12/08/77;1002
147859;1;29/09/77;2083
1212421;1;09/10/77;2015
895908;1;02/12/77;2042
891678;1;28/03/77;3000
310746;1;06/07/82;1004
1024175;1;05/03/82;1140
1067357;1;18/07/02;1059
68916;1;04/05/02;2070
1005925;1;24/06/02;1142
163547;1;10/06/02;1124
74318;1;22/02/03;2049
45466;1;08/05/61;2062
1372836;1;01/12/59;
49887;1;22/02/79;3030
901172;1;02/07/79;4011
33676;1;25/09/78;1048
984952;1;08/02/79;3100
1211934;1;31/12/70;2000
169013;1;26/05/67;1145
1105833;1;10/01/64;
148150;1;26/11/65;1013
958672;1;21/01/06;2048
476492;1;29/01/97;8000
42937;1;18/05/82;8011
276526;1;14/04/97;8060
261146;1;03/12/96;
86636;1;04/03/99;1002
1382382;1;25/07/86;3000
35231;1;27/01/86;3000
556900;1;17/01/12;3000
371218;1;08/10/11;3000
209775;1;24/11/97;3021
1096873;1;24/12/97;3012
869746;1;25/12/97;3002
1299486;1;19/11/96;2046
916041;1;20/11/96;3013
60860;1;18/12/07;3052
416300;1;03/10/07;3000
1016128;1;27/10/07;3011
245003;1;25/12/99;2000
450782;1;16/02/96;1142
1301102;1;08/07/99;2000
999540;1;10/12/99;2042
505336;1;08/03/00;2010
764908;1;28/03/96;2082
284926;1;29/03/96;3100
1037760;1;03/04/96;2036
1032028;1;28/03/96;2000
906980;1;09/03/00;2000
254960;1;26/11/04;3000
410423;1;07/08/04;3099
987077;1;13/06/00;1064
1036871;1;08/08/89;3000
891874;1;06/11/90;2073
35595;1;25/05/89;2045
882407;1;03/09/90;1004
897520;1;07/09/90;2037
220515;1;24/06/03;1002
346476;1;30/06/03;1000
240357;1;04/08/84;2000
1380800;1;16/09/02;1010
163033;1;05/09/02;1095
908053;1;27/04/02;2011
1165488;1;22/05/86;3003
1071559;1;20/07/01;2037
893495;1;21/09/66;4002
881072;1;18/09/81;2091
295750;1;04/07/79;2063
941162;1;29/07/82;2066
1065809;1;25/05/45;1000
980653;1;07/03/07;9000
345616;1;09/01/07;2086
1230622;1;03/07/07;9100
28957;1;29/08/81;0
237317;1;26/10/81;2025
1092196;1;14/07/81;1006
178959;1;06/04/82;2060
889667;1;26/06/73;2080
57657;1;28/11/70;8000
986941;1;11/03/06;2082
1044984;1;07/02/07;2046
950010;1;25/12/06;1001
1368308;1;08/08/77;5000
1001575;1;26/08/78;1004
457193;1;17/10/77;2097
950305;1;25/08/77;3021
347826;1;14/06/82;1095
885592;1;11/06/82;2070
444718;1;27/10/81;2000
987176;1;24/09/02;2015
868809;1;03/07/02;2031
1093195;1;01/02/79;3000
424610;1;23/08/79;0000
992244;1;25/04/68;4000
356963;1;19/08/87;3000
1065076;1;27/06/85;3011
1081329;1;05/03/11;3021
251486;1;01/03/11;3011
394241;1;04/11/11;3000
424715;1;28/08/02;3003
362681;1;19/03/03;3000
212751;1;26/08/97;3052
1070837;1;20/04/02;3094
480148;1;05/07/02;3000
1096243;1;29/04/98;3000
252041;1;09/01/98;3011
1080745;1;21/01/99;3000
358925;1;05/10/07;3000
68265;1;04/12/07;3000
29167;1;18/12/99;1002
361127;1;27/12/99;2086
1000093;1;10/11/99;2094
891207;1;09/03/00;1091
953896;1;14/12/05;3062
963716;1;11/10/04;3027
1383377;1;24/01/05;
984233;1;17/10/92;2060
360747;1;19/07/96;2000
35319;1;24/05/89;2045
892528;1;15/08/89;1091
432399;1;21/02/95;2034
943546;1;06/10/06;3021
1007718;1;16/10/06;3081
387956;1;13/11/07;
892330;1;28/12/06;3012
950008;1;08/09/06;3054
987020;1;23/03/01;2010
171349;1;26/10/01;2041
1097703;1;02/04/01;2052
198988;1;02/04/01;1110
916854;1;27/10/01;2074
194302;1;31/10/01;2060
1104195;1;07/07/01;5000
29634;1;18/07/94;3012
462744;1;16/12/83;8030
975272;1;24/06/14;2016
329878;1;06/01/14;6140
1101200;1;11/09/95;3000
68754;1;29/08/95;3011
1097240;1;06/09/95;3011
899621;1;14/08/95;2000
371357;1;19/04/95;2011
32908;1;15/08/95;2066
1084168;1;22/03/94;1003
896141;1;26/03/94;2037
1039515;1;03/11/94;1005
85060;1;06/07/94;2053
1041314;1;02/03/98;3027
1332873;1;16/06/98;3011
1299426;1;24/12/02;3030
403161;1;10/04/91;2080
891276;1;20/10/90;1055
878458;1;14/01/91;2062
400162;1;12/03/01;3000
511224;1;19/10/00;3000
215102;1;14/09/00;3000
1299391;1;06/04/01;3002
209138;1;12/03/01;3000
1097451;1;26/02/01;3042
1017524;1;20/08/85;2083
432798;1;13/09/84;6170
1007373;1;02/08/85;2000
283134;1;03/02/05;2000
1339740;1;16/07/04;2052
1307498;1;11/04/92;1100
941173;1;04/04/97;3000
894445;1;06/02/96;3021
33272;1;04/04/95;3036
449693;1;12/11/92;3021
1344155;1;04/09/01;8000
1037000;1;07/12/92;3071
992798;1;01/12/94;3058
209869;1;22/03/88;3000
215118;1;06/04/90;3064
1100442;1;04/04/86;3000
1052303;1;18/04/89;2080
499176;1;04/11/88;3000
881606;1;12/04/88;3011
64675;1;10/10/97;3000
517199;1;14/03/03;3011
904078;1;08/08/95;2010
944423;1;03/10/95;2042
882425;1;09/10/91;2034
256890;1;08/12/90;2015
901464;1;10/06/80;7000
366700;1;11/03/80;2000
894159;1;29/04/85;1055
377624;1;27/07/85;2041
176549;1;04/11/82;2045
190542;1;02/10/82;2013
943703;1;03/03/80;3071
1102045;1;12/03/80;2076
897334;1;07/02/80;3100
1227001;1;19/05/80;4180
182623;1;03/04/80;4100
937109;1;21/02/97;1074
255086;1;17/01/01;2064
1097074;1;06/12/06;3000
998079;1;30/03/01;2080
948094;1;09/07/01;2080
1071813;1;28/05/01;2034
1089248;1;30/05/01;1000
1006325;1;27/10/01;2000
234761;1;18/09/91;3000
1053230;1;23/07/94;3000
1085382;1;07/01/91;3000
1532073;1;02/04/14;1095
209680;1;07/02/96;3011
415530;1;20/09/95;3011
243452;1;19/05/93;3063
1029428;1;30/09/95;2200
5837;1;25/03/02;3000
1361582;1;03/03/03;3000
210883;1;14/07/98;2091
362717;1;15/10/90;1000
1215193;1;03/05/90;2063
213047;1;20/12/90;2036
360083;1;18/10/02;3000
565555;1;27/10/98;3003
1080239;1;18/12/10;1006
962069;1;14/01/11;2015
475801;1;05/03/11;2045
1078685;1;01/04/11;2091
460176;1;10/05/11;1025
369078;1;19/05/11;2020
34779;1;08/01/90;3000
478164;1;06/05/94;3000
872840;1;04/10/00;3002
973703;1;16/12/00;3000
471877;1;05/06/01;3000
327836;1;13/09/00;3000
251822;1;19/06/96;8000
372600;1;06/07/85;0
386310;1;15/01/86;2070
491703;1;06/10/84;1131
366061;1;03/12/04;1003
1237042;1;17/02/05;2092
1006193;1;16/05/05;1013
73407;1;06/12/91;2052
993718;1;25/01/92;2068
533700;1;21/10/94;3011
71056;1;03/04/95;3000
1046017;1;26/10/94;3002
209932;1;27/10/94;2083
240561;1;15/04/97;1000
206683;1;02/11/92;4170
969988;1;19/10/01;2000
1419877;1;07/09/01;2010
1100446;1;01/12/94;3042
1297612;1;18/04/89;3000
250019;1;01/11/88;3041
1042391;1;19/11/88;3000
155409;1;06/10/87;3011
1037706;1;08/12/09;1005
1323105;1;28/03/02;3027
239776;1;07/08/02;
943208;1;22/05/03;3001
228353;1;29/10/02;3000
444044;1;17/10/02;3002
908262;1;10/09/02;3021
1233742;1;10/09/02;3027
955711;1;14/06/90;2040
1230788;1;26/09/95;2080
1299815;1;09/06/97;1009
1399315;1;14/05/58;6041
1030965;1;03/05/73;3200
1382576;1;18/04/73;5031
380464;1;31/12/62;4000
544561;1;04/08/78;
942867;1;27/06/64;2090
888901;1;05/07/57;2070
398650;1;26/09/85;2084
326863;1;12/10/85;2097
31868;1;16/05/75;2000
899607;1;21/02/75;3000
1224560;1;30/12/75;2025
864347;1;26/04/86;1130
48953;1;03/05/86;1000
210216;1;30/05/63;2097
896588;1;05/02/65;2092
1036126;1;31/05/03;1001
939445;1;10/07/79;4175
1045359;1;03/08/80;2070
67997;1;11/06/79;4023
42640;1;14/01/85;2042
1047034;1;09/07/84;2083
290621;1;14/01/85;3052
472671;1;28/08/84;2040
49204;1;14/04/80;2000
212993;1;28/04/80;1004
302848;1;30/10/80;2050
1027896;1;04/06/80;9030
216932;1;25/12/80;7000
1016143;1;29/03/83;2011
64475;1;08/03/84;1002
380321;1;06/10/83;2073
309285;1;27/09/65;2073
888772;1;11/03/55;2016
1019306;1;22/08/57;2037
1009295;1;06/08/85;1082
74378;1;25/02/85;2052
218899;1;02/04/88;1124
1363946;1;24/02/88;2089
1220695;1;20/06/88;2036
146296;1;25/04/87;3000
1225300;1;24/02/88;1110
497225;1;02/05/88;1114
868921;1;22/11/82;1009
1224638;1;27/01/79;5000
1069659;1;04/12/74;1004
397517;1;25/02/78;1000
1096200;1;04/05/71;3000
863140;1;24/04/80;2053
909393;1;03/06/81;3039
975769;1;08/05/81;8000
211880;1;06/11/04;3000
428201;1;06/11/04;3000
1298617;1;13/03/08;2021
377531;1;24/01/14;3059
869683;1;01/11/04;3013
250251;1;28/07/12;2074
986206;1;26/09/12;2000
220841;1;25/08/12;1095
260538;1;12/02/13;2085
219438;1;14/05/13;2046
1032856;1;19/06/99;2052
308409;1;25/10/99;2015
1071253;1;21/06/99;2000
1361780;1;08/05/00;2080
409116;1;01/09/01;3072
1103457;1;04/11/99;3000
1042364;1;26/10/01;1009
865642;1;14/11/03;6000
343604;1;29/06/04;2051
902384;1;19/10/00;2087
349651;1;01/04/97;8010
1294844;1;10/04/86;2097
474762;1;23/12/85;2017
504005;1;23/12/85;2033
916119;1;15/06/11;3021
250598;1;03/12/11;3011
343552;1;06/06/08;3000
226254;1;12/09/08;1009
264258;1;06/02/08;
893088;1;16/09/70;2037
444576;1;02/08/73;2080
1214398;1;06/03/73;3000
991744;1;27/09/72;1000
1074922;1;04/06/74;2013
1002181;1;16/06/71;1006
373059;1;17/03/81;4070
376649;1;10/06/81;2080
416963;1;19/06/81;0000
523696;1;17/02/81;5136
1015936;1;24/03/86;1110
1285749;1;03/02/82;9000
1016664;1;05/04/75;2092
34866;1;12/10/81;2052
450476;1;03/11/81;3068
877438;1;08/07/81;8050
540837;1;27/01/89;1095
1332861;1;29/07/88;2009
893293;1;28/03/89;2046
1416401;1;25/09/80;1055
343043;1;01/10/83;5080
1043462;1;31/08/82;2092
1294023;1;09/11/84;3000
436648;1;13/09/84;4170
367627;1;15/09/84;2010
208098;1;28/09/84;2033
891402;1;18/12/73;2070
937722;1;02/12/74;2037
309332;1;09/08/75;2080
999620;1;02/08/74;1130
1300028;1;08/12/72;4002
377243;1;07/03/74;1145
1216346;1;12/08/88;2037
49546;1;30/06/90;2042
884043;1;27/07/89;2000
382263;1;23/05/89;2033
1032128;1;23/05/89;2010
341275;1;29/08/90;2013
42718;1;04/10/89;2010
527888;1;13/12/08;3000
212962;1;15/12/08;3000
845735;1;05/01/15;3000
30548;1;16/09/87;4000
30361;1;27/04/87;2041
232970;1;06/07/00;1002
346481;1;20/07/00;2021
199781;1;12/06/00;1091
937938;1;29/11/00;2000
524484;1;24/08/12;3064
480952;1;06/02/13;0
1302065;1;26/03/99;2080
236831;1;07/10/95;1000
1044363;1;08/10/93;2016
957191;1;04/09/97;2036
1011088;1;22/03/99;2062
148548;1;10/10/95;1009
538688;1;25/02/89;3000
211171;1;03/09/92;1001
901910;1;12/09/92;2037
271259;1;16/12/91;2091
902614;1;06/07/92;2036
1212337;1;17/12/90;2074
499909;1;10/10/91;2083
1020424;1;27/12/84;8060
874518;1;06/08/82;2036
204813;1;17/10/98;3000
1011993;1;15/05/98;3000
1103159;1;23/10/98;3042
367882;1;07/02/98;3011
527590;1;27/04/00;3000
387630;1;10/02/09;3012
1087399;1;23/02/09;3000
470203;1;22/08/09;3000
1336308;1;15/11/14;1000
1425862;1;08/10/97;8025
405697;1;21/10/89;3010
168847;1;18/10/91;3000
1299903;1;20/12/95;2083
380433;1;20/12/95;1000
501274;1;18/05/98;1110
966611;1;30/03/98;1005
1096624;1;02/03/87;3042
245845;1;28/09/99;3011
379811;1;10/05/99;3000
87077;1;15/01/02;3032
367108;1;30/03/83;4180
56685;1;17/06/00;
53465;1;17/06/00;3000
1082753;1;21/06/00;3000
439039;1;29/03/84;3000
76814;1;12/11/84;2036
951801;1;17/06/81;9070
1328942;1;04/08/77;4100
891405;1;04/01/78;2073
302214;1;03/11/77;5021
1225484;1;26/03/77;1004
898073;1;01/04/81;4023
1098565;1;17/02/82;1004
880427;1;26/12/85;1074
1333200;1;24/09/85;0
66562;1;27/01/86;2013
32065;1;25/12/85;1000
1224487;1;16/12/85;2062
147724;1;14/09/74;2000
228556;1;27/05/74;8100
131736;1;13/06/74;2015
897057;1;29/09/86;2040
505068;1;03/05/86;1057
475693;1;30/04/86;9010
1385979;1;30/09/66;
1298325;1;18/08/67;2040
395528;1;06/02/02;1110
478110;1;22/12/02;1009
45223;1;24/01/03;1000
72481;1;09/06/03;2045
344573;1;17/03/79;3000
26880;1;15/02/80;5000
805868;1;14/04/80;8020
1300421;1;14/04/80;8020
1092523;1;19/01/80;7000
507215;1;03/06/80;8021
378386;1;18/04/80;3000
356491;1;19/02/80;9183
368389;1;15/12/84;2000
874384;1;26/12/83;2073
1303509;1;04/08/84;2070
1081931;1;29/12/66;3021
474838;1;12/01/74;2083
397540;1;12/08/74;2092
1092217;1;14/08/74;2040
977140;1;06/04/74;8000
496163;1;04/07/92;2080
518354;1;06/03/02;2010
377864;1;12/03/02;6012
191669;1;03/10/01;2036
366959;1;10/09/79;1124
197442;1;16/11/81;6100
302298;1;18/04/89;1006
455284;1;15/02/89;1110
905870;1;25/04/89;2041
174948;1;04/11/78;2080
1293001;1;01/10/79;2097
486369;1;18/05/77;6020
168492;1;11/05/68;1004
1093064;1;26/01/71;3000
1310529;1;26/01/71;8100
947035;1;21/08/99;2040
865631;1;06/06/98;2045
877947;1;22/02/99;2032
205280;1;22/02/99;2010
219207;1;26/07/72;1002
451064;1;04/06/84;8074
980074;1;19/01/84;8060
192253;1;25/12/87;8090
42598;1;11/10/84;8024
481172;1;07/01/79;1145
945448;1;11/10/79;2025
350907;1;10/06/80;2011
32233;1;06/02/80;1004
899141;1;26/02/80;1130
50841;1;27/09/79;3000
1300243;1;21/02/80;3013
247845;1;14/07/80;9021
1000516;1;18/07/80;1000
906949;1;07/10/86;2087
353168;1;22/03/86;1004
514731;1;29/03/86;3131
914130;1;23/02/91;2060
1299988;1;24/02/98;1001
1093126;1;28/10/03;3000
1063874;1;17/10/03;3041
986249;1;16/04/15;3083
1094640;1;24/05/90;3000
1310061;1;26/10/90;3002
944339;1;09/11/90;3002
72340;1;20/11/90;3000
371897;1;29/06/92;2000
1335312;1;27/04/92;2010
412737;1;13/12/90;2080
1234566;1;13/12/90;2080
464639;1;13/05/82;8000
183893;1;23/04/82;8040
372199;1;22/06/02;3000
1096156;1;16/07/99;3000
521968;1;18/01/93;3000
188177;1;24/10/13;3011
524531;1;10/09/08;2009
27573;1;08/08/86;3000
243537;1;07/05/99;3000
262813;1;09/02/02;3021
993892;1;14/10/88;3002
1079689;1;02/11/92;2033
903326;1;14/11/92;2015
283117;1;27/08/96;1001
154164;1;25/01/93;1004
56477;1;21/04/93;1000
1323122;1;25/11/92;7180
369609;1;05/09/07;3000
1069974;1;12/08/08;3000
178145;1;20/08/97;1008
311702;1;10/07/99;5000
1096638;1;04/04/79;3000
946134;1;26/11/80;8030
496426;1;09/12/80;5000
1302742;1;22/11/80;2013
311092;1;28/05/74;4000
392584;1;10/12/73;
1386083;1;21/02/72;
259456;1;27/11/73;4051
893107;1;14/07/75;3000
900899;1;16/10/73;2080
1080117;1;23/08/85;1074
1043284;1;30/09/02;2000
1015807;1;16/03/02;2092
468450;1;14/08/02;2002
1064400;1;18/05/02;2093
1306753;1;07/02/02;2070
412506;1;17/07/01;1068
309019;1;18/05/77;2083
343222;1;09/01/07;8023
898450;1;25/08/81;5000
863865;1;28/04/73;2097
876882;1;25/01/73;2083
1091409;1;31/12/68;8000
441018;1;09/08/06;2034
1047169;1;12/07/07;1008
397917;1;09/08/06;1009
337660;1;18/09/06;2094
455282;1;01/04/77;3100
393930;1;01/03/82;3100
34147;1;07/08/81;3200
1085602;1;04/02/82;3037
1000318;1;18/04/02;1009
29097;1;23/05/02;1000
75428;1;26/04/02;2052
323178;1;20/01/56;2025
331172;1;23/06/79;4000
175535;1;01/08/78;1003
885408;1;26/09/78;2068
270068;1;07/02/79;3070
1021277;1;27/10/79;4116
536857;1;09/11/05;2070
362486;1;05/06/06;1110
1007540;1;26/08/05;2036
1223933;1;26/06/95;3000
474381;1;25/09/96;3060
532265;1;15/07/85;3000
1012880;1;21/01/12;3078
248366;1;17/06/11;3000
494877;1;06/02/03;3083
208751;1;15/01/99;3000
787654;1;04/10/02;3000
894081;1;22/11/97;3640
1042373;1;05/12/96;2080
387016;1;19/11/96;2046
1094779;1;13/09/07;3000
261650;1;01/07/08;
385481;1;21/06/08;3002
1221012;1;22/12/99;1000
373287;1;12/02/96;1005
995106;1;11/11/99;1005
31708;1;19/11/96;2111
371122;1;22/07/99;1000
1037462;1;20/12/05;2013
1035394;1;08/12/92;2010
1220027;1;10/12/93;1000
161830;1;02/08/89;2080
886426;1;05/09/90;2036
1064822;1;11/09/03;2052
979597;1;30/08/06;3000
181262;1;11/03/06;3000
83825;1;16/05/06;3000
1220071;1;23/05/01;2010
894183;1;28/03/01;1074
947100;1;23/05/01;2036
34789;1;27/10/01;2052
220962;1;12/01/94;3000
472778;1;22/01/16;3040
217830;1;21/02/83;8050
918174;1;03/04/86;8022
1097614;1;24/06/14;2045
77015;1;19/10/12;2046
352729;1;27/12/13;2045
958016;1;16/01/15;2080
1309779;1;26/04/14;2056
1293869;1;16/11/92;3001
75886;1;07/10/95;3000
901301;1;06/11/92;3002
240933;1;31/10/92;3000
960439;1;10/07/96;3041
55244;1;14/06/97;2010
13607;1;22/09/97;2080
992264;1;16/09/97;2066
30665;1;24/06/97;2074
1006204;1;10/11/94;2092
540576;1;08/07/94;2000
1097050;1;14/11/98;3081
57241;1;11/01/03;
214629;1;17/06/02;3000
525524;1;26/01/91;1074
206920;1;26/01/91;2000
64906;1;14/01/91;2045
1219836;1;03/10/89;2021
1310220;1;30/09/02;3000
140023;1;16/04/94;3000
1263848;1;31/12/87;3039
506252;1;15/05/90;3068
382055;1;16/01/90;3000
174568;1;04/06/94;3000
1006550;1;04/01/01;3002
1199418;1;17/09/97;8000
27749;1;03/04/85;2080
945556;1;23/05/85;1005
1102867;1;23/05/85;1005
34425;1;03/04/85;2013
32934;1;14/09/85;8060
905644;1;02/11/04;1055
484647;1;11/03/05;1000
404578;1;31/07/91;2040
1081008;1;14/04/92;2070
1018868;1;30/04/92;2013
499144;1;28/10/92;3000
234972;1;08/09/01;5000
359040;1;20/10/01;2034
209455;1;25/10/01;8050
426338;1;31/05/94;3000
484165;1;24/12/94;2046
1053231;1;06/04/90;3000
49859;1;22/08/09;2070
337444;1;09/02/10;2092
291213;1;20/11/10;2094
259326;1;13/10/97;3013
1064519;1;30/08/02;2073
1098641;1;30/09/95;2083
380951;1;25/10/94;1000
894529;1;09/10/90;2017
394308;1;25/08/81;1135
76081;1;07/01/80;5020
888739;1;02/03/71;2097
322359;1;24/04/85;3000
178178;1;14/06/85;2042
1007303;1;07/12/82;1053
396284;1;15/05/80;3000
1002728;1;26/05/80;6000
210151;1;15/09/00;1003
347275;1;21/09/00;2041
180290;1;22/02/00;4051
941719;1;15/11/00;2042
1216917;1;15/11/00;1113
316010;1;28/10/85;2090
479017;1;11/10/85;2063
890323;1;31/08/85;2040
355437;1;28/02/86;2009
1293893;1;03/06/86;2083
1317419;1;28/02/86;2001
967783;1;02/11/07;3072
479019;1;26/11/07;2090
257815;1;26/02/08;1145
379332;1;05/05/71;4060
1300401;1;18/05/71;2062
900712;1;31/07/73;3000
1296964;1;03/03/73;3029
409426;1;06/07/73;2045
458696;1;18/09/72;1140
147816;1;28/12/71;1000
382922;1;28/12/76;3002
977617;1;04/02/82;8000
1095190;1;26/09/80;5000
149905;1;13/12/80;1095
27877;1;05/10/81;5110
896200;1;10/12/81;2074
974712;1;09/12/81;1089
70698;1;28/07/88;2000
1316697;1;13/02/88;3100
1235104;1;24/03/89;2080
530980;1;30/03/89;2050
1233689;1;28/10/87;2036
1027946;1;21/01/89;2037
967159;1;09/07/88;2000
1317332;1;13/10/82;1009
909196;1;26/11/84;5121
288390;1;26/11/84;3069
891123;1;28/01/02;2074
175370;1;03/07/92;1082
1025362;1;14/06/73;1057
56387;1;04/12/74;2043
1317775;1;01/10/74;7100
899118;1;21/12/72;1164
901711;1;12/08/88;2060
870991;1;25/06/90;2021
877084;1;25/06/90;2083
1071797;1;04/09/90;2032
1314438;1;28/06/90;2000
507247;1;18/05/89;1006
70161;1;15/09/09;3011
248933;1;08/07/08;3003
915239;1;02/08/08;3000
378295;1;20/02/87;2063
862354;1;25/02/87;2060
1044543;1;01/12/87;4000
84592;1;21/07/00;2080
1095652;1;20/12/01;2041
179091;1;15/04/99;1002
1084032;1;20/04/99;1000
174221;1;21/01/99;2080
878880;1;10/04/92;2036
899948;1;17/08/92;3027
77068;1;04/12/85;3061
1220159;1;02/03/83;2037
1211944;1;15/01/85;2037
904080;1;27/10/84;2074
86275;1;28/08/84;2034
899390;1;05/09/84;1053
1316816;1;31/08/73;3000
1005620;1;21/09/74;8060
260286;1;18/05/74;7025
865585;1;02/03/05;8110
402322;1;24/03/82;2094
88590;1;23/10/83;2034
1046120;1;16/08/74;3042
1052887;1;30/03/74;4000
1095904;1;18/09/47;8000
1081382;1;16/06/80;5000
885431;1;29/05/89;4000
205920;1;28/11/89;1000
66809;1;16/02/89;2036
876785;1;11/11/81;6033
1300147;1;21/05/82;2009
48449;1;19/07/79;4000
385977;1;12/06/81;7050
342209;1;30/01/71;3000
144614;1;21/03/69;2013
1165510;1;21/08/99;2010
865354;1;14/05/99;8000
945196;1;22/02/99;2080
42918;1;20/11/98;1000
1000070;1;10/09/98;1008
43037;1;05/03/86;8060
538895;1;06/03/86;3000
209703;1;27/11/80;2100
1213338;1;06/02/85;8011
177472;1;09/10/84;8000
154634;1;25/06/80;4042
471711;1;18/06/80;2074
237237;1;17/09/79;1082
1220649;1;12/07/80;2013
455827;1;30/06/80;8021
1333342;1;10/06/80;9100
892058;1;19/07/80;1055
280433;1;22/07/86;2060
84016;1;26/07/86;2080
267868;1;04/06/97;2000
1386127;1;01/04/99;
435026;1;22/11/97;2034
1064430;1;07/04/94;2098
230695;1;12/06/04;3000
160443;1;05/07/04;3080
1041787;1;01/09/03;3000
382085;1;01/09/03;3000
1336755;1;24/09/03;3064
483643;1;09/09/14;3000
154997;1;16/10/92;3040
985112;1;26/10/90;3100
1310069;1;26/10/92;3083
663510;1;03/06/91;3000
84590;1;29/09/11;2045
1416354;1;09/12/10;1095
977387;1;19/10/95;8000
486619;1;30/04/82;8030
53360;1;24/10/95;8000
1050554;1;12/10/98;1000
968761;1;31/01/13;1059
440309;1;12/08/13;3000
